,nconst,tconst,ordering,category,primaryName,primaryProfession,gender
31666,nm1618225,408790.0,6.0,writer,Peter A. Dowling,"writer,animation_department,producer",
31667,nm1618536,1410063.0,10.0,cinematographer,Xiaoding Zhao,"cinematographer,director,camera_department",
31668,nm1619897,1397280.0,9.0,cinematographer,Romain Lacourbas,"camera_department,cinematographer,miscellaneous",
31669,nm1619929,1361835.0,9.0,producer,Maren Lüthje,"producer,writer,miscellaneous",
31670,nm1620490,1486190.0,7.0,writer,Moira Buffini,"writer,producer,director",
31671,nm1620741,4030600.0,2.0,actor,Lucien Laviscount,"actor,soundtrack",Male
31672,nm1621408,2275949.0,8.0,producer,Tina Moran,"producer,actress,music_department",Female
31673,nm1621482,1890373.0,10.0,production_designer,Jenny Rösler,"production_designer,art_department,art_director",
31674,nm1622147,2024469.0,6.0,writer,John W. Richardson,"editor,writer,editorial_department",
31675,nm1622257,4319698.0,8.0,producer,Alvin Lam,"producer,executive",
31676,nm1622910,2293640.0,10.0,editor,Claire Dodgson,"editor,editorial_department",
31677,nm1622973,4034354.0,10.0,producer,Amanda Marshall,"producer,miscellaneous,writer",
31678,nm1626079,4291590.0,6.0,writer,Alante Kavaite,"writer,director,editor",
31679,nm1626256,411705.0,2.0,actress,Margo Stilley,actress,Female
31680,nm1626375,1979388.0,9.0,writer,Kelsey Mann,"art_department,director,animation_department",
31681,nm1626500,1259014.0,6.0,writer,Jacques Mesrine,writer,
31682,nm1626598,2675914.0,8.0,producer,Stein B. Kvae,"producer,executive,miscellaneous",
31683,nm1626598,4738360.0,8.0,producer,Stein B. Kvae,"producer,executive,miscellaneous",
31684,nm1627409,3077108.0,7.0,cinematographer,Chris Teague,"cinematographer,camera_department,director",
31685,nm1628380,1321511.0,6.0,writer,Garon Tsuchiya,writer,
31686,nm1628845,2098627.0,10.0,editor,Vikram Kale,"editor,director,writer",
31687,nm1630992,817177.0,1.0,actress,Madeline Carroll,"actress,producer",Female
31688,nm1630992,1839654.0,3.0,actress,Madeline Carroll,"actress,producer",Female
31689,nm1631269,1205558.0,1.0,actress,Chloë Grace Moretz,"actress,soundtrack",Female
31690,nm1631269,1650554.0,2.0,actress,Chloë Grace Moretz,"actress,soundtrack",Female
31691,nm1631269,1939659.0,1.0,actress,Chloë Grace Moretz,"actress,soundtrack",Female
31692,nm1631269,2034031.0,2.0,actress,Chloë Grace Moretz,"actress,soundtrack",Female
31693,nm1631269,1250777.0,3.0,actress,Chloë Grace Moretz,"actress,soundtrack",Female
31694,nm1631269,2304933.0,1.0,actress,Chloë Grace Moretz,"actress,soundtrack",Female
31695,nm1631269,1079968.0,2.0,actress,Chloë Grace Moretz,"actress,soundtrack",Female
31696,nm1631468,2024519.0,8.0,writer,Charlotte Vandermeersch,"actress,writer,composer",Female
31697,nm1632070,443431.0,4.0,actor,Mitch Morris,actor,Male
31698,nm1632536,3887208.0,2.0,actress,Dana DeLorenzo,actress,Female
31699,nm1632762,1479163.0,3.0,actress,Amy Morgan,actress,Female
31700,nm1633080,1874789.0,5.0,director,Daniel Schechter,"writer,editor,director",
31701,nm1633129,476013.0,6.0,writer,Alan Marc Levy,writer,
31702,nm1633356,443274.0,6.0,writer,Barry L. Levy,"writer,producer",
31703,nm1633401,439602.0,8.0,writer,Paul Sauer,"writer,producer,camera_department",
31704,nm1633672,1478964.0,10.0,editor,Jonathan Amos,"editor,editorial_department",
31705,nm1634307,2398231.0,5.0,writer,Kieran Fitzgerald,"writer,producer,director",
31706,nm1634601,3139072.0,7.0,writer,Grant Morrison,"writer,actor,producer",Male
31707,nm1634823,5697078.0,2.0,actress,Jill E. Alexander,"actress,writer",Female
31708,nm1635344,3089388.0,4.0,self,Philip Steadman,miscellaneous,
31709,nm1635438,3152098.0,10.0,cinematographer,Alexander Yellen,"cinematographer,camera_department,assistant_director",
31710,nm1635438,3598222.0,9.0,cinematographer,Alexander Yellen,"cinematographer,camera_department,assistant_director",
31711,nm1635438,1640571.0,8.0,cinematographer,Alexander Yellen,"cinematographer,camera_department,assistant_director",
31712,nm1635670,1657507.0,10.0,composer,Craig Walker,"soundtrack,composer,music_department",
31713,nm1636655,1059925.0,5.0,director,Nancy Bardawil,"director,actress,writer",Female
31714,nm1636742,3043252.0,5.0,director,Leena Yadav,"director,writer,producer",
31715,nm1637163,440803.0,7.0,writer,Sophon Sakdaphisit,"writer,director,assistant_director",
31716,nm1637474,1996264.0,5.0,director,Jamie Travis,"director,writer,producer",
31717,nm1637776,3983072.0,5.0,director,Oliver Haffner,"writer,director,editor",
31718,nm1637785,2093991.0,5.0,director,Liza Johnson,"director,producer,writer",
31719,nm1637928,1179794.0,10.0,editor,Peter Samet,"editor,actor,special_effects",Male
31720,nm1637961,4392770.0,4.0,actor,Khan Baykal,"actor,writer,producer",Male
31721,nm1638619,2165859.0,5.0,writer,Jon Croker,"miscellaneous,writer,editorial_department",
31722,nm1639516,5715874.0,10.0,production_designer,Jade Healy,"production_designer,set_decorator,producer",
31723,nm1640086,3138192.0,3.0,actor,Roshon Fegan,"actor,soundtrack,executive",Male
31724,nm1640828,438575.0,6.0,writer,Kim Ray,"producer,writer,director",
31725,nm1640833,415819.0,10.0,composer,Jeong-hun Ahn,composer,
31726,nm1641117,2093991.0,3.0,actor,Alex Pettyfer,"actor,producer,director",Male
31727,nm1641117,1464540.0,1.0,actor,Alex Pettyfer,"actor,producer,director",Male
31728,nm1641140,2306299.0,6.0,actor,Clive Standen,"actor,visual_effects",Male
31729,nm1641174,415819.0,4.0,actress,Hae-su Ahn,actress,Female
31730,nm1641239,415819.0,2.0,actress,Da-bin Jeong,actress,Female
31731,nm1641334,415819.0,6.0,writer,Gwiyeoni,writer,
31732,nm1642229,415833.0,5.0,director,Tommy Stovall,"director,producer,writer",
31733,nm1642290,435711.0,3.0,actress,Danielle Savre,"actress,soundtrack,producer",Female
31734,nm1642591,414923.0,6.0,writer,David Mickel,"writer,producer",
31735,nm1642639,2403021.0,2.0,actor,Ariel Levy,"actor,soundtrack",Male
31736,nm1643764,1638328.0,9.0,producer,Michael Gentile,producer,
31737,nm1643764,1638350.0,5.0,producer,Michael Gentile,producer,
31738,nm1644654,2936470.0,8.0,producer,Clare Duggan,"producer,director",
31739,nm1644827,2132285.0,9.0,composer,Daniel Lopatin,"composer,soundtrack,music_department",
31740,nm1645301,5155780.0,6.0,writer,Justin Lader,"writer,actor,producer",Male
31741,nm1645751,2007418.0,2.0,director,Rania Stephan,"editor,director,writer",
31742,nm1645871,1935902.0,8.0,producer,James Graves,"producer,composer,miscellaneous",
31743,nm1645959,1828224.0,6.0,writer,Ricardo Arnaiz,"producer,writer,director",
31744,nm1646318,4348012.0,9.0,producer,Lawrence Mattis,"manager,producer,executive",
31745,nm1646318,2091935.0,10.0,producer,Lawrence Mattis,"manager,producer,executive",
31746,nm1646322,2397535.0,8.0,producer,Paddy McDonald,"producer,writer,assistant_director",
31747,nm1646374,1320352.0,6.0,composer,Ethan Rose,"composer,soundtrack,music_department",
31748,nm1646381,412798.0,10.0,producer,Steve Samuels,producer,
31749,nm1646475,3832158.0,8.0,writer,Richie Conroy,"writer,director,producer",
31750,nm1646537,410377.0,9.0,writer,Wendy Orr,writer,
31751,nm1647070,3291148.0,8.0,editor,Stephen Haren,"editor,editorial_department",
31752,nm1648337,1781058.0,2.0,actor,Sandy Oian-Thomas,actor,Male
31753,nm1649756,1322315.0,3.0,actor,Burkhard Forstreuter,actor,Male
31754,nm1650283,1790809.0,6.0,director,Espen Sandberg,"director,producer,executive",
31755,nm1650283,416496.0,6.0,director,Espen Sandberg,"director,producer,executive",
31756,nm1650330,416212.0,6.0,writer,Sue Monk Kidd,"writer,soundtrack",
31757,nm1650412,4046784.0,10.0,producer,Ellen Goldsmith-Vein,"producer,manager,executive",
31758,nm1650747,2664258.0,10.0,cinematographer,Sebastian Bäumler,"cinematographer,visual_effects,camera_department",
31759,nm1651487,2710826.0,6.0,director,Robin Schmidt,"director,writer,editor",
31760,nm1651670,3503460.0,9.0,producer,Warren Fischer,"producer,director,soundtrack",
31761,nm1651897,3896738.0,6.0,producer,Melissa Kelly,"producer,miscellaneous,production_manager",
31762,nm1651942,1259571.0,9.0,producer,Karen Rosenfelt,"producer,executive",
31763,nm1651942,814255.0,10.0,producer,Karen Rosenfelt,"producer,executive",
31764,nm1651942,1324999.0,9.0,producer,Karen Rosenfelt,"producer,executive",
31765,nm1651942,816442.0,9.0,producer,Karen Rosenfelt,"producer,executive",
31766,nm1651942,822832.0,10.0,producer,Karen Rosenfelt,"producer,executive",
31767,nm1651942,1325004.0,9.0,producer,Karen Rosenfelt,"producer,executive",
31768,nm1651942,2674426.0,8.0,producer,Karen Rosenfelt,"producer,executive",
31769,nm1651942,1854564.0,9.0,producer,Karen Rosenfelt,"producer,executive",
31770,nm1652346,810784.0,6.0,writer,Andrew Motion,"writer,actor,miscellaneous",Male
31771,nm1654465,417001.0,6.0,writer,Claire Cook,writer,
31772,nm1655591,1764141.0,2.0,actress,Bushra,"actress,producer,miscellaneous",Female
31773,nm1656118,4731504.0,3.0,actress,Elisabeth Ventura,actress,Female
31774,nm1656167,2011971.0,6.0,writer,Evelyne de la Chenelière,"actress,writer",Female
31775,nm1656428,1640484.0,7.0,writer,Arlene Gibbs,"producer,writer",
31776,nm1656612,1643222.0,9.0,composer,Lorenz Dangel,"composer,music_department,soundtrack",
31777,nm1656923,3478232.0,9.0,writer,Justin Partridge,"writer,art_director,production_designer",
31778,nm1657200,4720702.0,8.0,writer,Graham Reznick,"sound_department,actor,writer",Male
31779,nm1657200,2742544.0,7.0,writer,Graham Reznick,"sound_department,actor,writer",Male
31780,nm1658166,1198199.0,5.0,director,Bryan Wizemann,"writer,director,producer",
31781,nm1658753,5221584.0,4.0,actor,Humberto Carrão,"actor,writer,director",Male
31782,nm1658935,1654523.0,3.0,actor,Jack Huston,"actor,soundtrack",Male
31783,nm1658935,2726560.0,4.0,actor,Jack Huston,"actor,soundtrack",Male
31784,nm1659141,2631186.0,1.0,actor,Prabhas,actor,Male
31785,nm1659221,475944.0,2.0,actor,Sebastian Stan,actor,Male
31786,nm1659221,1084950.0,4.0,actor,Sebastian Stan,actor,Male
31787,nm1659221,3623726.0,4.0,actor,Sebastian Stan,actor,Male
31788,nm1659221,3498820.0,4.0,actor,Sebastian Stan,actor,Male
31789,nm1659348,3882082.0,1.0,actress,Lauren Cohan,"actress,soundtrack",Female
31790,nm1659547,2935476.0,1.0,actress,Carey Mulligan,"actress,soundtrack,producer",Female
31791,nm1659547,2396589.0,1.0,actress,Carey Mulligan,"actress,soundtrack,producer",Female
31792,nm1659547,3077214.0,1.0,actress,Carey Mulligan,"actress,soundtrack,producer",Female
31793,nm1659547,1334260.0,2.0,actress,Carey Mulligan,"actress,soundtrack,producer",Female
31794,nm1659579,412922.0,2.0,actress,Charlotte Ray Rosenberg,actress,Female
31795,nm1659661,1621444.0,2.0,self,Anna Wintour,"costume_department,actress",Female
31796,nm1659741,1860353.0,5.0,director,David Soren,"writer,actor,director",Male
31797,nm1659741,2091256.0,5.0,director,David Soren,"writer,actor,director",Male
31798,nm1659865,119472.0,8.0,composer,Christian Neander,"composer,soundtrack",
31799,nm1659906,5908566.0,10.0,editor,Javier Fuentes-León,"miscellaneous,director,writer",
31800,nm1660027,1196204.0,4.0,actor,Jack Doolan,"actor,soundtrack",Male
31801,nm1660148,1769363.0,7.0,producer,Michael Nardelli,"actor,producer,writer",Male
31802,nm1660595,5155780.0,5.0,director,Charlie McDowell,"director,writer,actor",Male
31803,nm1661334,5265960.0,5.0,director,Amat Escalante,"director,writer,producer",
31804,nm1661374,3252208.0,4.0,editor,Allen Charlton,"editor,editorial_department",
31805,nm1661902,417614.0,6.0,writer,Tom Willett,writer,
31806,nm1661920,2101441.0,6.0,producer,Charles-Marie Anthonioz,"producer,actor,production_manager",Male
31807,nm1662277,824316.0,2.0,actor,Shreyas Talpade,"actor,producer,soundtrack",Male
31808,nm1662644,1188729.0,4.0,actress,Antje Traue,actress,Female
31809,nm1663205,2051879.0,1.0,actor,Sharlto Copley,"actor,producer,soundtrack",Male
31810,nm1663205,1823672.0,1.0,actor,Sharlto Copley,"actor,producer,soundtrack",Male
31811,nm1663205,3072482.0,1.0,actor,Sharlto Copley,"actor,producer,soundtrack",Male
31812,nm1663205,1321511.0,4.0,actor,Sharlto Copley,"actor,producer,soundtrack",Male
31813,nm1663329,2965412.0,10.0,cinematographer,Eric Koretz,"cinematographer,camera_department",
31814,nm1663840,409842.0,3.0,actor,Stephen W. Williams,actor,Male
31815,nm1664036,2309021.0,7.0,writer,Jorge Michel Grau,"director,writer,editor",
31816,nm1664042,1855199.0,10.0,cinematographer,Roman Vasyanov,"cinematographer,camera_department",
31817,nm1664042,2713180.0,10.0,cinematographer,Roman Vasyanov,"cinematographer,camera_department",
31818,nm1664088,417614.0,5.0,director,Jason Matzner,"director,cinematographer,writer",
31819,nm1665054,1757746.0,3.0,actor,Dominic Bogart,"actor,music_department,writer",Male
31820,nm1665181,4800178.0,2.0,actor,Niklas Gundersen,actor,Male
31821,nm1665871,416220.0,2.0,actress,Anna Tsuchiya,"soundtrack,actress,composer",Female
31822,nm1665932,5176252.0,10.0,producer,Kike Maíllo,"director,writer,actor",Male
31823,nm1665969,1252380.0,7.0,writer,Karin Gist,"producer,writer,miscellaneous",
31824,nm1665973,1327773.0,7.0,writer,Wil Haygood,"writer,producer",
31825,nm1666018,418763.0,7.0,writer,Anthony Swofford,"writer,producer",
31826,nm1666061,418773.0,7.0,producer,Mindy Goldberg,"producer,executive",
31827,nm1666600,1405808.0,1.0,actor,Zoltán Miklós Hajdu,"actor,producer,miscellaneous",Male
31828,nm1666855,3253930.0,2.0,actor,Raúl Arévalo,"actor,director,writer",Male
31829,nm1667364,2101441.0,3.0,actress,Ashley Benson,"actress,soundtrack",Female
31830,nm1668000,473364.0,5.0,director,Marcus Warren,"director,writer,producer",
31831,nm1668265,815244.0,3.0,actor,Matt Long,"actor,producer,soundtrack",Male
31832,nm1668320,1441956.0,9.0,cinematographer,Peter Robertson,"cinematographer,camera_department",
31833,nm1668634,1621994.0,5.0,director,Prakash Kovelamudi,"director,writer,actor",Male
31834,nm1669532,1630027.0,7.0,producer,Annie Brunner,producer,
31835,nm1670029,421229.0,2.0,actor,Rupert Friend,"actor,writer,producer",Male
31836,nm1670137,2027231.0,2.0,actress,Georgie Henley,"actress,director,writer",Female
31837,nm1671147,1800741.0,3.0,actress,Cleopatra Coleman,"actress,director,writer",Female
31838,nm1671184,1186369.0,1.0,actress,Arta Dobroshi,"actress,producer",Female
31839,nm1672013,3015110.0,6.0,writer,Barbara Kymlicka,"writer,director,producer",
31840,nm1672161,419887.0,7.0,writer,Khaled Hosseini,"writer,actor",Male
31841,nm1672246,1470023.0,5.0,director,Jorma Taccone,"writer,soundtrack,actor",Male
31842,nm1672246,3472226.0,2.0,actor,Jorma Taccone,"writer,soundtrack,actor",Male
31843,nm1672246,3960412.0,2.0,actor,Jorma Taccone,"writer,soundtrack,actor",Male
31844,nm1672318,1483831.0,7.0,producer,Leon Edery,"producer,executive",
31845,nm1672363,1657299.0,6.0,writer,Neil Jaworski,"writer,producer",
31846,nm1672575,1467304.0,9.0,cinematographer,Goof de Koning,"cinematographer,camera_department",
31847,nm1672794,1473149.0,10.0,editor,Mona Rabei,editor,
31848,nm1673285,5265960.0,9.0,composer,Martín Escalante,"camera_department,casting_director,writer",
31849,nm1674354,420293.0,7.0,writer,Philip Zimbardo,"writer,miscellaneous",
31850,nm1674903,1254322.0,4.0,actor,Lucas Bryant,"actor,director",Male
31851,nm1675002,811080.0,4.0,actor,Nicholas Elia,actor,Male
31852,nm1675786,405508.0,2.0,actress,Soha Ali Khan,actress,Female
31853,nm1676089,2088003.0,7.0,producer,Will Clarke,"producer,executive",
31854,nm1676221,3960412.0,1.0,actor,Andy Samberg,"actor,producer,soundtrack",Male
31855,nm1676221,1405365.0,2.0,actor,Andy Samberg,"actor,producer,soundtrack",Male
31856,nm1676223,3960412.0,3.0,actor,Akiva Schaffer,"writer,director,soundtrack",Male
31857,nm1676423,1854506.0,10.0,composer,Jason Peri,"composer,editor,visual_effects",
31858,nm1676649,3125324.0,2.0,actor,Nate Parker,"actor,producer,writer",Male
31859,nm1676793,5390504.0,6.0,writer,Mark Boal,"writer,producer,director",
31860,nm1676793,1790885.0,6.0,writer,Mark Boal,"writer,producer,director",
31861,nm1677477,1492030.0,8.0,actress,Marin Ireland,"actress,soundtrack",Female
31862,nm1678495,406158.0,6.0,writer,Terry Ryan,writer,
31863,nm1678557,1186830.0,4.0,actor,Ashraf Barhom,actor,Male
31864,nm1679447,812243.0,1.0,actor,Dries Vanhegen,actor,Male
31865,nm1679536,38718.0,4.0,actress,The Andrews Sisters,"soundtrack,actress",Female
31866,nm1679536,40580.0,4.0,actress,The Andrews Sisters,"soundtrack,actress",Female
31867,nm1679614,1077084.0,1.0,actress,Empar Canet,actress,Female
31868,nm1679669,1084950.0,2.0,actress,Rosemarie DeWitt,"actress,miscellaneous",Female
31869,nm1679669,3783958.0,3.0,actress,Rosemarie DeWitt,"actress,miscellaneous",Female
31870,nm1679769,3837248.0,3.0,actress,Marieve Herington,"actress,writer,producer",Female
31871,nm1679934,1488591.0,3.0,actress,Nana Mizuki,"actress,soundtrack,music_department",Female
31872,nm1680142,2281159.0,1.0,actress,Najarra Townsend,"actress,soundtrack,producer",Female
31873,nm1680347,1480656.0,6.0,writer,Don DeLillo,"writer,soundtrack",
31874,nm1680438,3318220.0,6.0,writer,Chris Westendorp,"writer,director,miscellaneous",
31875,nm1680555,473488.0,7.0,producer,Clara Markowicz,producer,
31876,nm1680597,2965412.0,8.0,producer,Scott G. Stone,"producer,executive,director",
31877,nm1683768,2106529.0,3.0,actress,Beau Garrett,"actress,soundtrack",Female
31878,nm1684092,3104818.0,7.0,producer,Jimi Jones,"camera_department,cinematographer,producer",
31879,nm1684414,1547090.0,8.0,producer,Anthony Moody,producer,
31880,nm1684437,5254640.0,9.0,producer,Kelly Thomas,"producer,production_manager,executive",
31881,nm1684558,1788453.0,7.0,writer,Jeremiah Campbell,"writer,actor",Male
31882,nm1684869,4341532.0,3.0,actor,Troy Baker,"actor,miscellaneous,soundtrack",Male
31883,nm1685408,2226519.0,4.0,actress,Dawn Olivieri,"actress,miscellaneous",Female
31884,nm1685658,449089.0,4.0,actress,JoJo,"actress,soundtrack",Female
31885,nm1686763,2287655.0,9.0,cinematographer,Niklas Johansson,"camera_department,cinematographer",
31886,nm1687155,1770734.0,6.0,writer,Tom Bradby,"writer,producer",
31887,nm1687404,1891942.0,3.0,actor,François-Xavier Demaison,"actor,producer",Male
31888,nm1689177,1630027.0,2.0,actor,Fahri Yardim,"actor,soundtrack",Male
31889,nm1689640,5296086.0,3.0,actress,Shelly DeChristofaro,"actress,casting_director",Female
31890,nm1689927,1488591.0,2.0,actress,Maki Horikita,actress,Female
31891,nm1690630,5474644.0,2.0,actress,Rebecca Shoichet,"actress,soundtrack,music_department",Female
